step,wall_time,value
578,1784108842.343294,0.0
579,1784108842.4519246,0.0
580,1784108842.5601215,0.0
581,1784108842.665079,0.0
582,1784108842.772923,0.0
583,1784108842.8792312,0.0
584,1784108842.9839876,0.0
585,1784108843.090303,0.0
586,1784108843.1987436,0.0
587,1784108843.3035135,0.0
588,1784108843.410505,0.0
589,1784108843.5195456,0.0
590,1784108843.625047,0.0
591,1784108843.7289982,0.0
592,1784108843.833402,0.0
593,1784108843.9389799,0.0
594,1784108844.0475712,0.0
595,1784108844.1553102,0.0
596,1784108844.2609143,0.0
597,1784108844.368315,0.0
598,1784108844.47427,0.0
599,1784108844.5803676,0.0
600,1784108844.684138,0.0
601,1784108844.7899365,0.0
602,1784108844.89692,0.0
603,1784108845.0083382,0.0
604,1784108845.114806,0.0
605,1784108845.2218993,0.0
606,1784108845.3268185,0.0
607,1784108845.430869,0.0
608,1784108845.5358348,0.0
609,1784108845.6406221,0.0
610,1784108845.746955,0.0
611,1784108845.8541417,0.0
612,1784108845.961337,0.0
613,1784108846.0678449,0.0
614,1784108846.173362,0.0
615,1784108846.2778604,0.0
616,1784108846.38161,0.0
617,1784108846.489258,0.0
618,1784108846.5995955,0.0
619,1784108846.7084858,0.0
620,1784108846.8159394,0.0
621,1784108846.9243135,0.0
622,1784108847.0302832,0.0
623,1784108847.135691,0.0
624,1784108847.238938,0.0
625,1784108847.3449478,0.0
626,1784108847.4554963,0.0
627,1784108847.562413,0.0
628,1784108847.669399,0.0
629,1784108847.774418,0.0
630,1784108847.8802547,0.0
631,1784108847.987095,0.0
632,1784108848.0914314,0.0
633,1784108848.1976771,0.0
634,1784108848.3082545,0.0
635,1784108848.4152093,0.0
636,1784108848.52538,0.0
637,1784108848.6290536,0.0
638,1784108848.733499,0.0
639,1784108848.8410294,0.0
640,1784108848.9449646,0.0
641,1784108849.050364,0.0
642,1784108849.159339,0.0
643,1784108849.2649226,0.0
644,1784108849.3692615,0.0
645,1784108849.475554,0.0
646,1784108849.584339,0.0
647,1784108849.6883054,0.0
648,1784108849.7928019,0.0
649,1784108849.9053266,0.0
650,1784108850.0152864,0.0
651,1784108850.1213155,0.0
652,1784108850.2336342,0.0
653,1784108850.3394754,0.0
654,1784108850.4468741,0.0
655,1784108850.5517724,0.0
656,1784108850.6555731,0.0
657,1784108850.7614172,0.0
658,1784108850.8678923,0.0
659,1784108850.9771843,0.0
660,1784108851.0859714,0.0
661,1784108851.1911771,0.0
662,1784108851.2995138,0.0
663,1784108851.4036925,0.0
664,1784108851.5116675,0.0
665,1784108851.6177552,0.0
666,1784108851.723491,0.0
667,1784108851.8314705,0.0
668,1784108851.9384668,0.0
669,1784108852.0456235,0.0
670,1784108852.1519842,0.0
671,1784108852.2585182,0.0
672,1784108852.3656402,0.0
673,1784108852.473614,0.0
674,1784108852.5805962,0.0
675,1784108852.692436,0.0
676,1784108852.7992525,0.0
677,1784108852.9047747,0.0
678,1784108853.0108325,0.0
679,1784108853.1155767,0.0
680,1784108853.2201781,0.0
681,1784108853.3288527,0.0
682,1784108853.4375985,0.0
683,1784108853.5449612,0.0
684,1784108853.6521769,0.0
685,1784108853.7566497,0.0
686,1784108853.8628428,0.0
687,1784108853.9665132,0.0
688,1784108854.0722167,0.0
689,1784108854.1791246,0.0
690,1784108854.2879279,0.0
691,1784108854.3956604,0.0
692,1784108854.5018957,0.0
693,1784108854.6079764,0.0
694,1784108854.7155423,0.0
695,1784108854.8214004,0.0
696,1784108854.9263926,0.0
697,1784108855.0329468,0.0
698,1784108855.1413295,0.0
699,1784108855.2485175,0.0
700,1784108855.3537793,0.0
701,1784108855.4590986,0.0
702,1784108855.563598,0.0
703,1784108855.6689408,0.0
704,1784108855.775447,0.0
705,1784108855.8858414,0.0
706,1784108855.9930787,0.0
707,1784108856.1003516,0.0
708,1784108856.2073762,0.0
709,1784108856.3113012,0.0
710,1784108856.4185388,0.0
711,1784108856.5237277,0.0
712,1784108856.6265047,0.0
713,1784108856.736317,0.0
714,1784108856.844231,0.0
715,1784108856.9522727,0.0
716,1784108857.0579524,0.0
717,1784108857.1632197,0.0
718,1784108857.2704873,0.0
719,1784108857.376405,0.0
720,1784108857.4814541,0.0
721,1784108857.5890374,0.0
722,1784108857.6959565,0.0
723,1784108857.8041964,0.0
724,1784108857.9107702,0.0
725,1784108858.0144105,0.0
726,1784108858.120215,0.0
727,1784108858.2252984,0.0
728,1784108858.329637,0.0
729,1784108858.4382412,0.0
730,1784108858.5533104,0.0
731,1784108858.6666367,0.0
732,1784108858.7742314,0.0
733,1784108858.8799367,0.0
734,1784108858.9863603,0.0
735,1784108859.0896707,0.0
736,1784108859.1924527,0.0
737,1784108859.2969332,0.0
738,1784108859.4061193,0.0
739,1784108859.511525,0.0
740,1784108859.6158555,0.0
741,1784108859.7206929,0.0
742,1784108859.829659,0.0
743,1784108859.9344811,0.0
744,1784108860.0371246,0.0
745,1784108860.1406894,0.0
746,1784108860.2523253,0.0
747,1784108860.3642387,0.0
748,1784108860.470447,0.0
749,1784108860.575224,0.0
750,1784108860.6799104,0.0
751,1784108860.783364,0.0
752,1784108860.8875394,0.0
753,1784108860.996307,0.0
754,1784108861.106567,0.0
755,1784108861.2161298,0.0
756,1784108861.3211367,0.0
757,1784108861.4266548,0.0
758,1784108861.5350585,0.0
759,1784108861.6405966,0.0
760,1784108861.7439845,0.0
761,1784108861.8496227,0.0
762,1784108861.9563131,0.0
763,1784108862.0652885,0.0
764,1784108862.1722307,0.0
765,1784108862.2800202,0.0
766,1784108862.385354,0.0
767,1784108862.489354,0.0
768,1784108862.5931795,0.0
769,1784108862.7010334,0.0
770,1784108862.8062353,0.0
771,1784108862.9127688,0.0
772,1784108863.0182579,0.0
773,1784108863.1238492,0.0
774,1784108863.227198,0.0
775,1784108863.3299463,0.0
776,1784108863.4349782,0.0
777,1784108863.5409784,0.0
778,1784108863.649921,0.0
779,1784108863.755946,0.0
780,1784108863.8613918,0.0
781,1784108863.9676275,0.0
782,1784108864.073019,0.0
783,1784108864.1796014,0.0
784,1784108864.2857728,0.0
785,1784108864.3921106,0.0
786,1784108864.4990664,0.0
787,1784108864.6051319,0.0
788,1784108864.7116134,0.0
789,1784108864.8169334,0.0
790,1784108864.9234712,0.0
791,1784108865.0267015,0.0
792,1784108865.131306,0.0
793,1784108865.2365482,0.0
794,1784108865.3421757,0.0
795,1784108865.447993,0.0
796,1784108865.554571,0.0
797,1784108865.6594338,0.0
798,1784108865.7645516,0.0
799,1784108865.8719535,0.0
800,1784108865.9735928,0.0
801,1784108866.070554,0.0
802,1784108866.16769,0.0
803,1784108866.2662141,0.0
804,1784108866.3602598,0.0
805,1784108866.4536707,0.0
806,1784108866.5503054,0.0
807,1784108866.646078,0.0
808,1784108866.7406068,0.0
809,1784108866.8342838,0.0
810,1784108866.9325128,0.0
811,1784108867.0263739,0.0
812,1784108867.1199148,0.0
813,1784108867.2136154,0.0
814,1784108867.309766,0.0
815,1784108867.403802,0.0
815,1784108875.2680068,0.0
816,1784108875.754253,1.0
817,1784108875.8809464,1.0
818,1784108875.9895668,1.0
819,1784108876.0964506,1.0
820,1784108876.2016053,1.0
821,1784108876.3049881,1.0
822,1784108876.4088783,1.0
823,1784108876.5178864,1.0
824,1784108876.624715,1.0
825,1784108876.730905,1.0
826,1784108876.8349712,1.0
827,1784108876.9412923,1.0
828,1784108877.0456958,1.0
829,1784108877.1503558,1.0
830,1784108877.255346,1.0
831,1784108877.3608906,1.0
832,1784108877.464908,1.0
833,1784108877.570687,1.0
834,1784108877.6764014,1.0
835,1784108877.7847056,1.0
836,1784108877.889956,1.0
837,1784108877.9931448,1.0
838,1784108878.097381,1.0
839,1784108878.2023761,1.0
840,1784108878.3055716,1.0
841,1784108878.4124928,1.0
