step,wall_time,value
1751,1784108982.2046673,1.0
1752,1784108982.3139253,0.96875
1753,1784108982.4272575,0.9375
1754,1784108982.5369306,1.0
1755,1784108982.6519313,0.96875
1756,1784108982.763353,1.0
1757,1784108982.8705597,0.9375
1758,1784108982.9836786,1.0
1759,1784108983.0979233,0.96875
1760,1784108983.2087216,0.9375
1761,1784108983.3189027,1.0
1762,1784108983.4279163,0.96875
1763,1784108983.5405276,0.9375
1764,1784108983.6495295,0.96875
1765,1784108983.7600756,0.96875
1766,1784108983.8704038,0.96875
1767,1784108984.0063794,1.0
1768,1784108984.121357,0.96875
1769,1784108984.2316072,0.96875
1770,1784108984.341981,0.96875
1771,1784108984.4500256,0.875
1772,1784108984.5589118,0.9375
1773,1784108984.6639204,0.9375
1774,1784108984.7724185,0.90625
1775,1784108984.8843458,0.96875
1776,1784108984.9923131,0.96875
1777,1784108985.1021886,0.96875
1778,1784108985.208911,0.9375
1779,1784108985.3164964,0.90625
1780,1784108985.4239094,1.0
1781,1784108985.5312214,0.90625
1782,1784108985.641811,0.96875
1783,1784108985.750775,0.96875
1784,1784108985.8574836,0.96875
1785,1784108985.965096,1.0
1786,1784108986.0711992,1.0
1787,1784108986.1787875,0.96875
1788,1784108986.285633,0.96875
1789,1784108986.389977,0.9375
1790,1784108986.4964495,1.0
1791,1784108986.604723,0.90625
1792,1784108986.7101586,0.9375
1793,1784108986.8169687,1.0
1794,1784108986.9272456,0.9375
1795,1784108987.033182,1.0
1796,1784108987.139543,0.96875
1797,1784108987.2475579,1.0
1798,1784108987.3554325,0.9375
1799,1784108987.463751,0.9375
1800,1784108987.5708988,0.9375
1801,1784108987.6816108,1.0
1802,1784108987.7897074,1.0
1803,1784108987.8967044,1.0
1804,1784108988.0064547,1.0
1805,1784108988.1104877,0.96875
1806,1784108988.2171414,1.0
1807,1784108988.3269653,1.0
1808,1784108988.436311,1.0
1809,1784108988.5472548,0.96875
1810,1784108988.6567059,0.96875
1811,1784108988.7634015,0.96875
1812,1784108988.8726206,0.9375
1813,1784108988.9766016,1.0
1814,1784108989.0828197,0.9375
1815,1784108989.18806,1.0
1816,1784108989.2933278,0.96875
1817,1784108989.402582,0.96875
1818,1784108989.5085025,1.0
1819,1784108989.6163242,0.96875
1820,1784108989.7215524,0.96875
1821,1784108989.8285208,0.9375
1822,1784108989.9368627,1.0
1823,1784108990.0414536,0.96875
1824,1784108990.1465476,0.96875
1825,1784108990.253075,0.96875
1826,1784108990.357345,0.90625
1827,1784108990.4628577,0.96875
1828,1784108990.5706148,0.96875
1829,1784108990.674385,0.96875
1830,1784108990.7823792,0.9375
1831,1784108990.8947964,0.9375
1832,1784108991.00569,0.9375
1833,1784108991.111669,0.9375
1834,1784108991.2183456,0.96875
1835,1784108991.3255851,0.9375
1836,1784108991.430642,0.96875
1837,1784108991.536943,1.0
1838,1784108991.642025,0.96875
1839,1784108991.7472541,0.9375
1840,1784108991.8552275,0.9375
1841,1784108991.96441,0.9375
1842,1784108992.0701857,1.0
1843,1784108992.177685,1.0
1844,1784108992.2844641,1.0
1845,1784108992.3879976,0.96875
1846,1784108992.4928782,0.9375
1847,1784108992.6017632,1.0
1848,1784108992.7075791,1.0
1849,1784108992.8122404,0.9375
1850,1784108992.9172509,1.0
1851,1784108993.0268052,0.9375
1852,1784108993.1325412,0.90625
1853,1784108993.2357032,0.9375
1854,1784108993.3403802,0.9375
1855,1784108993.4462378,1.0
1856,1784108993.5534902,1.0
1857,1784108993.657965,0.96875
1858,1784108993.7645428,0.96875
1859,1784108993.8707542,0.90625
1860,1784108993.992848,0.96875
1861,1784108994.096713,0.96875
1862,1784108994.2012706,0.9375
1863,1784108994.3076427,1.0
1864,1784108994.4158084,0.9375
1865,1784108994.5242116,0.9375
1866,1784108994.6283443,0.96875
1867,1784108994.7364154,1.0
1868,1784108994.843447,0.96875
1869,1784108994.9482565,0.96875
1870,1784108995.0539913,1.0
1871,1784108995.157838,1.0
1872,1784108995.261901,0.96875
1873,1784108995.3669784,1.0
1874,1784108995.470121,0.9375
1875,1784108995.574398,0.96875
1876,1784108995.6791599,0.9375
1877,1784108995.7875147,0.9375
1878,1784108995.8936653,1.0
1879,1784108995.9994102,0.90625
1880,1784108996.1088934,0.9375
1881,1784108996.2136018,0.9375
1882,1784108996.317159,1.0
1883,1784108996.422112,0.96875
1884,1784108996.5272968,1.0
1885,1784108996.631795,1.0
1886,1784108996.7397017,0.9375
1887,1784108996.8461304,0.9375
1888,1784108996.9507446,0.96875
1889,1784108997.0578444,0.9375
1890,1784108997.1626465,0.9375
1891,1784108997.2700312,0.96875
1892,1784108997.3750756,0.96875
1893,1784108997.4786255,0.9375
1894,1784108997.5833814,0.96875
1895,1784108997.686856,0.96875
1896,1784108997.7955832,1.0
1897,1784108997.900498,1.0
1898,1784108998.003557,0.96875
1899,1784108998.109611,0.9375
1900,1784108998.218113,0.96875
1901,1784108998.3220046,1.0
1902,1784108998.428912,0.96875
1903,1784108998.5323715,0.9375
1904,1784108998.6377935,0.9375
1905,1784108998.7437806,0.96875
1906,1784108998.8501933,1.0
1907,1784108998.9574409,1.0
1908,1784108999.0634105,0.96875
1909,1784108999.167402,0.90625
1910,1784108999.2725403,0.9375
1911,1784108999.3805363,0.96875
1912,1784108999.488221,1.0
1913,1784108999.593202,0.90625
1914,1784108999.6961684,0.96875
1915,1784108999.801931,1.0
1916,1784108999.9065197,0.90625
1917,1784109000.0106554,0.96875
1918,1784109000.115184,0.96875
1919,1784109000.2189014,0.96875
1920,1784109000.3222113,0.96875
1921,1784109000.4269972,0.90625
1922,1784109000.5302336,1.0
1923,1784109000.6342854,0.875
1924,1784109000.7400355,1.0
1925,1784109000.8469281,0.96875
1926,1784109000.9537933,1.0
1927,1784109001.0577116,0.875
1928,1784109001.1628387,0.90625
1929,1784109001.271036,1.0
1930,1784109001.3780875,0.90625
1931,1784109001.4870868,0.9375
1932,1784109001.5914092,0.96875
1933,1784109001.6977413,0.96875
1934,1784109001.8022041,1.0
1935,1784109001.9068627,1.0
1936,1784109002.0145433,0.96875
1937,1784109002.1221888,1.0
1938,1784109002.2296498,1.0
1939,1784109002.3365374,0.96875
1940,1784109002.442264,0.9375
1941,1784109002.5471141,0.96875
1942,1784109002.6519754,0.875
1943,1784109002.7552104,1.0
1944,1784109002.8615096,1.0
1945,1784109002.964339,1.0
1946,1784109003.0673528,0.96875
1947,1784109003.1740217,1.0
1948,1784109003.2815454,1.0
1949,1784109003.3850634,0.90625
1950,1784109003.490645,1.0
1951,1784109003.5934567,0.96875
1952,1784109003.7017603,0.9375
1953,1784109003.8081417,0.96875
1954,1784109003.9118645,0.96875
1955,1784109004.0292768,1.0
1956,1784109004.164147,1.0
1957,1784109004.3053913,1.0
1958,1784109004.4230905,0.96875
1959,1784109004.5341244,1.0
1960,1784109004.6454954,0.96875
1961,1784109004.7513156,0.96875
1962,1784109004.8560712,1.0
1963,1784109004.9663503,0.9375
1964,1784109005.0754035,1.0
1965,1784109005.1798904,1.0
1966,1784109005.2856894,0.96875
1967,1784109005.3897717,1.0
1968,1784109005.5010877,1.0
1969,1784109005.6075017,1.0
1970,1784109005.7112596,0.90625
1971,1784109005.8208663,1.0
1972,1784109005.928841,1.0
1973,1784109006.036009,0.96875
1974,1784109006.1407804,1.0
1975,1784109006.2453957,1.0
1976,1784109006.3567996,0.96875
1977,1784109006.4661617,1.0
1978,1784109006.573129,0.96875
1979,1784109006.685912,0.84375
1980,1784109006.79483,0.78125
1981,1784109006.9039106,0.90625
1982,1784109007.008979,0.90625
1983,1784109007.111942,0.96875
1984,1784109007.218747,0.96875
1985,1784109007.3271787,0.96875
1986,1784109007.433502,0.9375
1987,1784109007.544153,0.96875
1988,1784109007.651341,1.0
1989,1784109007.7567947,1.0
1990,1784109007.8645992,0.9375
1991,1784109007.9695501,0.96875
1992,1784109008.0741844,1.0
1993,1784109008.1829846,0.96875
1994,1784109008.2879748,0.90625
1995,1784109008.3972032,1.0
1996,1784109008.5017095,0.96875
1997,1784109008.606276,0.90625
1998,1784109008.7248285,0.9375
1999,1784109008.8480573,0.90625
2000,1784109008.964193,0.8125
2001,1784109009.0818567,0.96875
2002,1784109009.1906753,0.90625
2003,1784109009.2999954,0.9375
2004,1784109009.4073682,0.9375
2005,1784109009.5110648,1.0
2006,1784109009.6154583,0.96875
2007,1784109009.7202945,0.96875
2008,1784109009.8308997,0.9375
2009,1784109009.9367745,0.96875
2010,1784109010.0398128,0.96875
2011,1784109010.1445668,0.9375
2012,1784109010.2492673,0.96875
2013,1784109010.354074,1.0
2014,1784109010.458872,1.0
2015,1784109010.5624251,1.0
2016,1784109010.6669507,0.96875
2017,1784109010.7726858,0.96875
2018,1784109010.877568,0.96875
2019,1784109010.9842396,0.96875
2020,1784109011.0925498,1.0
2021,1784109011.1965322,0.96875
2022,1784109011.3009973,0.9375
2023,1784109011.4046364,0.9375
2024,1784109011.509231,1.0
2025,1784109011.614411,0.96875
2026,1784109011.7219672,1.0
2027,1784109011.8294337,1.0
2028,1784109011.9361331,0.9375
2029,1784109012.04253,1.0
2030,1784109012.152499,0.9375
2031,1784109012.2570636,0.96875
2032,1784109012.3625307,0.9375
2033,1784109012.4701755,0.9375
2034,1784109012.5760438,0.96875
2035,1784109012.685579,1.0
2036,1784109012.7909746,0.90625
2037,1784109012.8956802,0.9375
2038,1784109013.000608,1.0
2039,1784109013.1078417,0.9375
2040,1784109013.215193,0.9375
2041,1784109013.3211055,0.9375
2042,1784109013.4291458,0.96875
2043,1784109013.536944,0.96875
2044,1784109013.6409645,0.96875
2045,1784109013.747818,1.0
2046,1784109013.8567042,0.96875
2047,1784109013.9633112,0.96875
2048,1784109014.067358,0.96875
2049,1784109014.1752,0.9375
2050,1784109014.2786007,1.0
2051,1784109014.383894,1.0
2052,1784109014.487376,0.9375
2053,1784109014.5910277,0.8125
2054,1784109014.7020342,0.96875
2055,1784109014.806776,1.0
2056,1784109014.9164581,1.0
2057,1784109015.0236678,0.96875
2058,1784109015.1312487,1.0
2059,1784109015.2389529,0.96875
2060,1784109015.3458493,0.9375
2061,1784109015.4502618,1.0
2062,1784109015.5553758,1.0
2063,1784109015.6647758,0.9375
2064,1784109015.7699814,0.9375
2065,1784109015.8738735,1.0
2066,1784109015.9789152,0.96875
2067,1784109016.0885017,0.96875
2068,1784109016.1938562,1.0
2069,1784109016.2971773,0.96875
2070,1784109016.404608,0.96875
2071,1784109016.5104926,0.9375
2072,1784109016.613701,0.90625
2073,1784109016.7176397,0.90625
2074,1784109016.8261433,1.0
2075,1784109016.9314406,0.96875
2076,1784109017.0347977,0.9375
2077,1784109017.1391776,0.9375
2078,1784109017.2437525,0.96875
2079,1784109017.347646,0.96875
2080,1784109017.4533868,0.96875
2081,1784109017.5587695,0.9375
2082,1784109017.6663613,0.96875
2083,1784109017.7751687,0.96875
2084,1784109017.88147,0.9375
2085,1784109017.9870293,0.9375
2086,1784109018.0956495,0.90625
2087,1784109018.199795,0.96875
2088,1784109018.3048222,0.90625
2089,1784109018.4112284,1.0
2090,1784109018.516194,0.96875
2091,1784109018.6199338,0.96875
2092,1784109018.7265022,1.0
2093,1784109018.831128,0.96875
2094,1784109018.939981,1.0
2095,1784109019.043552,0.96875
2096,1784109019.1552198,0.875
2097,1784109019.259766,0.96875
2098,1784109019.3641148,0.96875
2099,1784109019.4692156,0.96875
2100,1784109019.573491,0.9375
2101,1784109019.6770473,0.9375
2102,1784109019.7829475,1.0
2103,1784109019.8912485,0.9375
2104,1784109019.9967017,0.96875
2105,1784109020.1004295,1.0
2106,1784109020.2045288,0.96875
2107,1784109020.3102732,1.0
2108,1784109020.4151902,0.875
2109,1784109020.5203254,0.96875
2110,1784109020.6262069,1.0
2111,1784109020.7334821,1.0
2112,1784109020.8423357,0.96875
2113,1784109020.9487453,1.0
2114,1784109021.0557625,0.9375
2115,1784109021.1600792,0.96875
2116,1784109021.2685196,0.96875
2117,1784109021.375292,0.96875
2118,1784109021.483522,0.96875
2119,1784109021.587359,0.9375
2120,1784109021.6925259,1.0
2121,1784109021.8027177,0.96875
2122,1784109021.9095135,0.96875
2123,1784109022.0177724,1.0
2124,1784109022.124515,1.0
2125,1784109022.2315614,0.96875
2126,1784109022.3361607,1.0
2127,1784109022.4393437,0.9375
2128,1784109022.546204,1.0
2129,1784109022.6526248,0.90625
2130,1784109022.7593544,0.96875
2131,1784109022.8650103,1.0
2132,1784109022.9730878,0.96875
2133,1784109023.078778,1.0
2134,1784109023.1846335,0.96875
2135,1784109023.2883673,0.96875
2136,1784109023.3928063,0.9375
2137,1784109023.5031877,0.96875
2138,1784109023.6067252,0.96875
2139,1784109023.7122867,0.9375
2140,1784109023.8180885,0.9375
2141,1784109023.9236214,1.0
2142,1784109024.0298958,0.9375
2143,1784109024.1359234,0.96875
2144,1784109024.2436225,0.96875
2145,1784109024.347642,1.0
2146,1784109024.4522264,0.9375
2147,1784109024.55915,1.0
2148,1784109024.6664402,0.9375
2149,1784109024.7701619,1.0
2150,1784109024.8794787,1.0
2151,1784109024.9865844,1.0
2152,1784109025.0916433,1.0
2153,1784109025.1996417,1.0
2154,1784109025.303389,1.0
2155,1784109025.4114544,0.9375
2156,1784109025.5195632,1.0
2157,1784109025.626749,1.0
2158,1784109025.7351584,0.96875
2159,1784109025.8407097,0.9375
2160,1784109025.948322,0.9375
2161,1784109026.0543015,0.96875
2162,1784109026.1587417,0.9375
2163,1784109026.2659261,1.0
2164,1784109026.3718178,1.0
2165,1784109026.4750938,1.0
2166,1784109026.5817218,1.0
2167,1784109026.6876614,0.9375
2168,1784109026.7961946,0.90625
2169,1784109026.9000897,1.0
2170,1784109027.0070117,1.0
2171,1784109027.1122777,0.9375
2172,1784109027.218829,0.96875
2173,1784109027.3270407,0.9375
2174,1784109027.4323661,1.0
2175,1784109027.5358365,0.90625
2176,1784109027.6458247,0.96875
2177,1784109027.7517946,1.0
2178,1784109027.858016,0.90625
2179,1784109027.9667726,1.0
2180,1784109028.0726535,1.0
2181,1784109028.1763136,1.0
2182,1784109028.2839935,1.0
2183,1784109028.3898075,0.96875
2184,1784109028.4954345,1.0
2185,1784109028.5992422,0.96875
2186,1784109028.7030458,1.0
2187,1784109028.8075266,0.96875
2188,1784109028.914214,0.96875
2189,1784109029.0202303,0.9375
2190,1784109029.1295214,0.96875
2191,1784109029.233114,1.0
2192,1784109029.3375506,1.0
2193,1784109029.441911,0.96875
2194,1784109029.5462346,0.96875
2195,1784109029.6514082,0.96875
2196,1784109029.7565129,0.9375
2197,1784109029.8592267,1.0
2198,1784109029.965605,0.9375
2199,1784109030.0704517,0.96875
2200,1784109030.1800122,0.96875
2201,1784109030.2845852,1.0
2202,1784109030.3884146,0.9375
2203,1784109030.49294,1.0
2204,1784109030.5997095,1.0
2205,1784109030.704252,1.0
2206,1784109030.8084245,0.96875
2207,1784109030.9135137,0.96875
2208,1784109031.0208507,1.0
2209,1784109031.126786,0.875
2210,1784109031.2338078,0.96875
2211,1784109031.3384442,1.0
2212,1784109031.4429634,0.96875
2213,1784109031.5475364,0.90625
2214,1784109031.6548436,0.9375
2215,1784109031.7613492,0.9375
2216,1784109031.8658278,0.9375
2217,1784109031.97307,1.0
2218,1784109032.0775542,0.96875
2219,1784109032.1828346,1.0
2220,1784109032.2876003,0.96875
2221,1784109032.3899713,0.9375
2222,1784109032.4959793,0.96875
2223,1784109032.6006315,0.96875
2224,1784109032.709384,0.96875
2225,1784109032.813709,1.0
2226,1784109032.9201753,0.9375
2227,1784109033.0291684,1.0
2228,1784109033.1366208,0.96875
2229,1784109033.2413845,1.0
2230,1784109033.3469043,0.9375
2231,1784109033.454224,0.875
2232,1784109033.5604796,0.9375
2233,1784109033.66793,0.96875
2234,1784109033.7744243,0.96875
2235,1784109033.8822942,0.96875
2236,1784109033.9879115,1.0
2237,1784109034.0916977,0.96875
2238,1784109034.1979947,0.96875
2239,1784109034.3034453,0.96875
2240,1784109034.4085934,0.96875
2241,1784109034.5145802,0.9375
2242,1784109034.6165953,0.875
2243,1784109034.719599,1.0
2244,1784109034.824826,0.96875
2245,1784109034.9292724,1.0
2246,1784109035.0360892,0.96875
2247,1784109035.1491525,0.96875
2248,1784109035.2559407,1.0
2249,1784109035.3605433,1.0
2250,1784109035.4648044,0.96875
2251,1784109035.5703533,0.96875
2252,1784109035.6815133,0.96875
2253,1784109035.7877052,0.9375
2254,1784109035.8931441,0.9375
2255,1784109035.997512,1.0
2256,1784109036.1023393,0.96875
2257,1784109036.206184,1.0
2258,1784109036.3102674,0.9375
2259,1784109036.413455,1.0
2260,1784109036.5204685,0.96875
2261,1784109036.6249514,0.96875
2262,1784109036.7303429,0.96875
2263,1784109036.8368263,0.96875
2264,1784109036.9437857,0.96875
2265,1784109037.0504158,1.0
2266,1784109037.1594222,1.0
2267,1784109037.264956,0.96875
2268,1784109037.3683057,0.96875
2269,1784109037.4700844,1.0
2270,1784109037.5768466,0.9375
2271,1784109037.6829395,0.90625
2272,1784109037.787396,0.9375
2273,1784109037.8950136,0.96875
2274,1784109038.0022352,0.96875
2275,1784109038.1075075,1.0
2276,1784109038.2130477,0.96875
2277,1784109038.3164034,0.9375
2278,1784109038.4211836,0.9375
2279,1784109038.5271194,0.9375
2280,1784109038.6319828,0.9375
2281,1784109038.7363977,0.875
2282,1784109038.840153,0.9375
2283,1784109038.9463446,0.96875
2284,1784109039.0511348,1.0
2285,1784109039.1556506,0.96875
2286,1784109039.2612042,0.9375
2287,1784109039.363789,1.0
2288,1784109039.4712949,0.96875
2289,1784109039.5766153,0.90625
2290,1784109039.6808307,0.9375
2291,1784109039.7856445,0.9375
2292,1784109039.8938572,1.0
2293,1784109039.9991198,1.0
2294,1784109040.1041775,0.96875
2295,1784109040.2080655,0.90625
2296,1784109040.313392,1.0
2297,1784109040.4161727,1.0
2298,1784109040.520482,0.96875
2299,1784109040.625225,1.0
2300,1784109040.7311273,0.9375
2301,1784109040.8366332,1.0
2302,1784109040.945152,1.0
2303,1784109041.049287,0.96875
2304,1784109041.1572142,0.96875
2305,1784109041.264889,0.9375
2306,1784109041.3683002,0.96875
2307,1784109041.4727597,0.90625
2308,1784109041.5790002,0.96875
2309,1784109041.68667,1.0
2310,1784109041.7938852,0.90625
2311,1784109041.8982046,1.0
2312,1784109042.0033245,0.96875
2313,1784109042.1086693,0.9375
2314,1784109042.2158358,1.0
2315,1784109042.3254583,0.96875
2316,1784109042.43059,0.96875
2317,1784109042.5365033,0.96875
2318,1784109042.6424432,0.96875
2319,1784109042.7490292,0.9375
2320,1784109042.8570743,1.0
2321,1784109042.9622529,1.0
2322,1784109043.0671525,1.0
2323,1784109043.171461,1.0
2324,1784109043.276926,0.96875
2325,1784109043.3820622,0.90625
2326,1784109043.492527,1.0
2327,1784109043.599022,1.0
2328,1784109043.7044077,0.96875
2329,1784109043.807785,1.0
2330,1784109043.9131033,1.0
2331,1784109044.0187063,0.96875
2332,1784109044.1273167,1.0
2333,1784109044.2362683,0.90625
2334,1784109044.3412282,0.96875
2335,1784109044.4481695,1.0
2336,1784109044.5516984,0.96875
2337,1784109044.661258,0.96875
2338,1784109044.767277,0.96875
2339,1784109044.8752115,1.0
2340,1784109044.9841137,1.0
2341,1784109045.0889406,0.9375
2342,1784109045.1922722,0.96875
2343,1784109045.295682,1.0
2344,1784109045.4029186,1.0
2345,1784109045.5081463,1.0
2346,1784109045.6131783,1.0
2347,1784109045.7198784,1.0
2348,1784109045.826874,0.9375
2349,1784109045.9368103,1.0
2350,1784109046.0468974,0.96875
2351,1784109046.158485,0.96875
2352,1784109046.2670105,0.9375
2353,1784109046.3708332,0.9375
2354,1784109046.474921,1.0
2355,1784109046.5859692,0.9375
2356,1784109046.691476,1.0
2357,1784109046.8005111,0.96875
2358,1784109046.905205,1.0
2359,1784109047.0136724,0.96875
2360,1784109047.1189122,1.0
2361,1784109047.2248883,0.9375
2362,1784109047.3322113,0.9375
2363,1784109047.445508,0.875
2364,1784109047.5547893,0.9375
2365,1784109047.6673076,0.9375
2366,1784109047.7718048,1.0
2367,1784109047.8748298,1.0
2368,1784109047.9802296,0.9375
2369,1784109048.0864098,0.96875
2370,1784109048.19191,0.96875
2371,1784109048.299357,0.96875
2372,1784109048.4049299,0.9375
2373,1784109048.5127428,1.0
2374,1784109048.620294,1.0
2375,1784109048.7248807,1.0
2376,1784109048.830241,1.0
2377,1784109048.9371517,1.0
2378,1784109049.043896,1.0
2379,1784109049.1491036,0.96875
2380,1784109049.2558606,1.0
2381,1784109049.3607275,0.96875
2382,1784109049.469434,1.0
2383,1784109049.5747595,0.9375
2384,1784109049.6800008,0.9375
2385,1784109049.7857065,0.9375
2386,1784109049.8902128,1.0
2387,1784109049.9960053,0.96875
2388,1784109050.1058753,0.9375
2389,1784109050.211123,1.0
2390,1784109050.3167841,0.9375
2391,1784109050.426572,1.0
2392,1784109050.5350802,0.96875
2393,1784109050.6408784,1.0
2394,1784109050.7427013,0.875
2395,1784109050.8507838,0.96875
2396,1784109050.9602325,0.96875
2397,1784109051.0655968,0.90625
2398,1784109051.1736722,0.9375
2399,1784109051.2793255,1.0
2400,1784109051.3865776,0.96875
2401,1784109051.4913564,0.96875
2402,1784109051.59499,0.96875
2403,1784109051.701077,0.96875
2404,1784109051.8064325,0.9375
2405,1784109051.912125,0.96875
2406,1784109052.0201423,0.96875
2407,1784109052.1241467,0.96875
2408,1784109052.22872,0.9375
2409,1784109052.3347433,1.0
2410,1784109052.4376802,0.96875
2411,1784109052.5431454,0.96875
2412,1784109052.6502118,0.96875
2413,1784109052.7561605,1.0
2414,1784109052.862776,0.96875
2415,1784109052.9667,1.0
2416,1784109053.0731847,1.0
2417,1784109053.1818876,0.96875
2418,1784109053.2888796,0.96875
2419,1784109053.3944056,0.96875
2420,1784109053.4987705,0.9375
2421,1784109053.602209,0.9375
2422,1784109053.707475,1.0
2423,1784109053.8122284,0.96875
2424,1784109053.9178965,1.0
2425,1784109054.0262878,0.90625
2426,1784109054.1313715,0.96875
2427,1784109054.2367146,1.0
2428,1784109054.343227,0.9375
2429,1784109054.455006,1.0
2430,1784109054.5626702,0.96875
2431,1784109054.669545,0.96875
2432,1784109054.7777202,0.96875
2433,1784109054.8779984,0.9375
2434,1784109054.9763398,0.96875
2435,1784109055.0756485,0.96875
2436,1784109055.1720402,1.0
2437,1784109055.2664957,1.0
2438,1784109055.3636496,0.9375
2439,1784109055.4574249,0.9375
2440,1784109055.5528824,0.96875
2441,1784109055.651188,1.0
2442,1784109055.7498436,0.96875
2443,1784109055.8441422,0.96875
2444,1784109055.9391823,0.9375
2445,1784109056.0371206,0.96875
2446,1784109056.1309886,0.9375
2447,1784109056.2245977,0.9677419066429138
2448,1784109064.7566001,0.9375
2449,1784109064.8741903,1.0
2450,1784109064.984576,1.0
2451,1784109065.0872188,0.9375
2452,1784109065.1923943,0.9375
2453,1784109065.2970843,1.0
2454,1784109065.4003074,1.0
2455,1784109065.5039296,1.0
2456,1784109065.6049547,0.9375
2457,1784109065.7080874,0.96875
2458,1784109065.8116515,0.96875
2459,1784109065.9150178,0.96875
2460,1784109066.0181677,0.96875
2461,1784109066.1220188,0.96875
2462,1784109066.2258463,1.0
2463,1784109066.3317783,1.0
2464,1784109066.4346511,1.0
2465,1784109066.535874,0.9375
2466,1784109066.6387908,1.0
2467,1784109066.7413542,0.9375
2468,1784109066.845195,1.0
2469,1784109066.9539628,0.96875
2470,1784109067.057835,0.96875
2471,1784109067.1621592,0.96875
2472,1784109067.2636037,1.0
2473,1784109067.3663619,0.96875
2474,1784109067.4701602,0.96875
2475,1784109067.5719755,1.0
2476,1784109067.6758792,0.96875
2477,1784109067.778499,0.90625
2478,1784109067.8799715,1.0
2479,1784109067.9843917,1.0
2480,1784109068.0860374,1.0
2481,1784109068.1916564,1.0
2482,1784109068.2982423,1.0
2483,1784109068.4011605,1.0
2484,1784109068.5114033,0.96875
2485,1784109068.6186154,0.96875
2486,1784109068.7247837,1.0
2487,1784109068.8339458,0.96875
2488,1784109068.9395573,1.0
2489,1784109069.04566,1.0
2490,1784109069.1536446,0.96875
2491,1784109069.2597957,1.0
2492,1784109069.3689826,1.0
2493,1784109069.4722521,1.0
2494,1784109069.5749135,0.9375
2495,1784109069.6786964,1.0
2496,1784109069.7820494,0.96875
2497,1784109069.885055,0.96875
2498,1784109069.9907475,1.0
2499,1784109070.09536,0.96875
2500,1784109070.206992,0.9375
2501,1784109070.3169868,1.0
2502,1784109070.4250352,0.90625
2503,1784109070.5316398,0.96875
2504,1784109070.6390939,1.0
2505,1784109070.7455332,1.0
2506,1784109070.849794,0.9375
2507,1784109070.9537072,0.96875
2508,1784109071.0604434,0.96875
2509,1784109071.165974,1.0
2510,1784109071.2728233,0.875
2511,1784109071.3787174,1.0
2512,1784109071.4830809,0.96875
2513,1784109071.5875378,1.0
2514,1784109071.7033145,0.875
2515,1784109071.8089871,0.9375
2516,1784109071.9142473,0.96875
2517,1784109072.024326,0.9375
2518,1784109072.129851,1.0
2519,1784109072.238488,0.96875
2520,1784109072.3445103,1.0
2521,1784109072.4511971,1.0
2522,1784109072.558916,0.96875
2523,1784109072.663454,0.96875
2524,1784109072.7714643,1.0
2525,1784109072.877637,1.0
2526,1784109072.9845717,0.96875
2527,1784109073.0903082,0.96875
2528,1784109073.1946976,1.0
2529,1784109073.3009026,1.0
2530,1784109073.4056578,0.96875
2531,1784109073.5077167,0.96875
2532,1784109073.6140318,1.0
2533,1784109073.72002,1.0
2534,1784109073.8247879,0.96875
2535,1784109073.92961,0.96875
2536,1784109074.033654,0.9375
2537,1784109074.1378899,1.0
2538,1784109074.2435727,0.9375
2539,1784109074.3526125,1.0
2540,1784109074.4591382,1.0
2541,1784109074.5652938,0.96875
2542,1784109074.6696503,0.96875
2543,1784109074.7753434,0.9375
2544,1784109074.8805993,1.0
2545,1784109074.9899611,0.96875
2546,1784109075.0981753,1.0
2547,1784109075.199747,1.0
2548,1784109075.3080075,0.96875
2549,1784109075.4370112,1.0
2550,1784109075.5479329,0.90625
2551,1784109075.656782,0.96875
2552,1784109075.766333,0.9375
2553,1784109075.8755574,1.0
2554,1784109075.991081,0.96875
2555,1784109076.1003473,1.0
2556,1784109076.2107837,1.0
2557,1784109076.3161721,0.96875
2558,1784109076.4209027,1.0
2559,1784109076.5272217,0.96875
2560,1784109076.630575,0.96875
2561,1784109076.7382898,0.9375
2562,1784109076.8432522,1.0
2563,1784109076.9483292,0.96875
2564,1784109077.0559266,0.96875
2565,1784109077.1603496,0.90625
2566,1784109077.2679682,0.96875
2567,1784109077.3705533,0.9375
2568,1784109077.4743598,0.9375
2569,1784109077.579513,0.9375
2570,1784109077.6850374,0.96875
2571,1784109077.7884223,0.96875
2572,1784109077.8923807,1.0
2573,1784109078.0007732,1.0
2574,1784109078.10825,1.0
2575,1784109078.2152708,0.96875
2576,1784109078.320418,1.0
2577,1784109078.4352937,0.96875
2578,1784109078.5464492,1.0
2579,1784109078.651799,1.0
2580,1784109078.7573943,0.96875
2581,1784109078.8662226,0.96875
2582,1784109078.9716034,0.96875
2583,1784109079.0758803,0.9375
2584,1784109079.18106,0.96875
2585,1784109079.2864923,1.0
2586,1784109079.393188,1.0
2587,1784109079.497629,1.0
2588,1784109079.6027656,0.96875
2589,1784109079.7094426,0.96875
2590,1784109079.8134007,0.90625
2591,1784109079.9181194,0.96875
2592,1784109080.0239835,0.96875
2593,1784109080.1322076,0.9375
2594,1784109080.2391486,1.0
2595,1784109080.3420107,0.9375
2596,1784109080.449342,0.96875
2597,1784109080.5552783,1.0
2598,1784109080.6613128,1.0
2599,1784109080.7672012,1.0
2600,1784109080.8713114,0.96875
2601,1784109080.979869,0.90625
2602,1784109081.0880966,0.96875
2603,1784109081.1892214,0.96875
